"","x","y","STR","Date"
"234",456965,6527155,13.3032140731812,2018-06-04
"235",456975,6527155,13.3032140731812,2018-06-04
"242",457045,6527155,11.5200004577637,2018-06-04
"243",457055,6527155,11.5200004577637,2018-06-04
"244",457065,6527155,8.06924152374268,2018-06-04
"245",457075,6527155,8.06924152374268,2018-06-04
"371",456935,6527145,12.5685863494873,2018-06-04
"372",456945,6527145,11.9059972763062,2018-06-04
"373",456955,6527145,11.9059972763062,2018-06-04
"374",456965,6527145,13.3032140731812,2018-06-04
"375",456975,6527145,13.3032140731812,2018-06-04
"376",456985,6527145,13.3032140731812,2018-06-04
"383",457055,6527145,11.5200004577637,2018-06-04
"384",457065,6527145,8.06924152374268,2018-06-04
"385",457075,6527145,8.06924152374268,2018-06-04
"386",457085,6527145,5.4492564201355,2018-06-04
"387",457095,6527145,5.4492564201355,2018-06-04
"388",457105,6527145,4.11012840270996,2018-06-04
"508",456905,6527135,13.4265727996826,2018-06-04
"509",456915,6527135,13.4265727996826,2018-06-04
"510",456925,6527135,11.7422971725464,2018-06-04
"511",456935,6527135,11.7422971725464,2018-06-04
"512",456945,6527135,11.5512781143188,2018-06-04
"513",456955,6527135,11.5512781143188,2018-06-04
"514",456965,6527135,13.3440980911255,2018-06-04
"515",456975,6527135,13.3440980911255,2018-06-04
"516",456985,6527135,12.9843807220459,2018-06-04
"517",456995,6527135,12.9843807220459,2018-06-04
"518",457005,6527135,13.7662124633789,2018-06-04
"523",457055,6527135,9.39754390716553,2018-06-04
"524",457065,6527135,6.05807209014893,2018-06-04
"525",457075,6527135,6.05807209014893,2018-06-04
"526",457085,6527135,4.2295970916748,2018-06-04
"527",457095,6527135,4.2295970916748,2018-06-04
"528",457105,6527135,3.09105896949768,2018-06-04
"647",456895,6527125,11.9059972763062,2018-06-04
"648",456905,6527125,13.4265727996826,2018-06-04
"649",456915,6527125,13.4265727996826,2018-06-04
"650",456925,6527125,11.7422971725464,2018-06-04
"651",456935,6527125,11.7422971725464,2018-06-04
"652",456945,6527125,11.5512781143188,2018-06-04
"653",456955,6527125,11.5512781143188,2018-06-04
"654",456965,6527125,13.3440980911255,2018-06-04
"655",456975,6527125,13.3440980911255,2018-06-04
"656",456985,6527125,12.9843807220459,2018-06-04
"657",456995,6527125,12.9843807220459,2018-06-04
"658",457005,6527125,13.7662124633789,2018-06-04
"664",457065,6527125,6.05807209014893,2018-06-04
"665",457075,6527125,6.05807209014893,2018-06-04
"667",457095,6527125,4.2295970916748,2018-06-04
"785",456875,6527115,10.6224784851074,2018-06-04
"786",456885,6527115,11.0689430236816,2018-06-04
"787",456895,6527115,11.0689430236816,2018-06-04
"788",456905,6527115,11.1565217971802,2018-06-04
"789",456915,6527115,11.1565217971802,2018-06-04
"790",456925,6527115,10.6494064331055,2018-06-04
"791",456935,6527115,10.6494064331055,2018-06-04
"792",456945,6527115,10.2080326080322,2018-06-04
"793",456955,6527115,10.2080326080322,2018-06-04
"794",456965,6527115,10.5424375534058,2018-06-04
"795",456975,6527115,10.5424375534058,2018-06-04
"796",456985,6527115,11.8729209899902,2018-06-04
"797",456995,6527115,11.8729209899902,2018-06-04
"798",457005,6527115,11.6460628509521,2018-06-04
"799",457015,6527115,11.6460628509521,2018-06-04
"802",457045,6527115,7.46135282516479,2018-06-04
"803",457055,6527115,7.46135282516479,2018-06-04
"804",457065,6527115,5.43296194076538,2018-06-04
"805",457075,6527115,5.43296194076538,2018-06-04
"806",457085,6527115,3.58418560028076,2018-06-04
